Survey ID,Age,Gender,Ethnicity,Marital Status,Education Completed,Household Size,No One,Spouse,Children,Grand Children,Parent,Grandparent,Brother/Sister,Other Relative,Friends,Other ,Religion,Full Time Employment,Part Time Employment,Student,Homemaker,Retired,Occupation,Income,Achieving Ends Meet,US Born,Duration of Residency,Primary Language,English Speaking,English Difficulties,Familiarity with America,Familiarity with Ethnic Origin,Identify Ethnically,Belonging,Present Health,Present Mental Health,Present Oral Health,Hygiene Assistance,Smoking,Drinking,Regular Exercise,Healthy Diet,Hypertension,Diabetes,Arthritis,Physical Check-up,Dentist Check-up,Urgentcare,Folkmedicine,Primary Care,Health Insurance,Dental Insurance,Unmet Health Need,Unmet Dental Needs,Transportation (Medical),Interpretation (Medical),Comunication Problem,Preferance,Language,Family,Close Friend,Acquaintances,Heal Professionals,Mobile Apps,Email,Social Networks,Online Communities,Health Website,Other,Quality of Life,Satisfied With Life
10305,34,Female,Korean,Married,16,3,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,0,0,0,Full time homemaker,0,,"$70,000 and over",0,No,20,1,Very well,Not at all,High,High,Very close,Very much,Excellent,Very Good,Very Good,0,0,0,0,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,0,English,No,No,No,Yes,No,No,No,No,No,0,9,Agree
70225,27,Female,Korean,Single,16,1,Living with no one,0,0,0,0,0,0,0,0,0,Protestant,0,0,0,0,0,Professional,"$0 - $9,999",1,No,4,0,Not well,Not much,High,Very high,Very close,Not very much,Excellent,Very Good,Excellent,0,0,0,0,1,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,Yes,Korean,No,No,No,No,No,No,No,No,No,1,8,Slightly agree
70400,25,Male,Korean,Single,16,1,Living with no one,0,0,0,0,0,0,0,0,0,Protestant,0,0,Student,0,0,,"$60,000 - $69,999",0,No,5,1,Not well,Not much,High,High,Very close,Not very much,Excellent,Excellent,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,Yes,Yes,0,0,0,0,0,Yes,Korean,Yes,No,No,No,No,No,Yes,No,No,0,6,Slightly agree
70016,36,Male,Korean,Married,17,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,"Manager, executive, or official","$70,000 and over",0,No,4,1,Not well,Much,High,High,Somewhat close,Not very much,Good,Good,Good,0,0,1,0,0,0,0,0,Yes,0,0,0,0,Yes,0,Yes,Yes,0,Yes,Yes,Yes,Korean,No,Yes,Yes,No,No,No,No,No,No,0,6,Neither agree or disagree
70037,37,Female,Korean,Married,16,3,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,0,0,0,0,0,,"$60,000 - $69,999",0,No,4,1,Not well,Not much,Low,High,Somewhat close,Not very much,Fair,Good,Good,0,0,0,0,0,0,0,0,0,0,Yes,Yes,0,0,0,Yes,0,0,0,Yes,Yes,Korean,Yes,Yes,Yes,No,Yes,No,No,No,Yes,0,4,Neither agree or disagree
70228,45,Female,Korean,Married,16,3,0,0,Living with children,0,0,0,0,0,0,0,Protestant,0,0,Student,0,0,,"$70,000 and over",1,No,4,1,Not well,Much,High,High,Somewhat close,Somewhat,Poor,Fair,Poor,0,0,0,0,1,0,0,0,0,0,Yes,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Korean,No,No,Yes,Yes,No,No,No,Yes,No,0,7,Slightly agree
70374,44,Female,Korean,Married,16,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,0,0,0,Full time homemaker,0,Other,"$50,000 - $59,999",0,No,4,1,Not well,Much,Low,High,Somewhat close,Somewhat,Fair,Very Good,Very Good,0,0,0,1,1,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,Yes,Korean,No,No,No,No,No,No,No,No,Yes,0,9,Slightly agree
70229,19,Female,Korean,Single,13,4,0,0,0,0,Living with parents,0,Living with brothers/sisters,0,0,0,Protestant,0,0,Student,0,0,,"$30,000 - $39,999",0,No,4,1,Well,Not much,Low,Very high,Somewhat close,Somewhat,Very Good,Very Good,Very Good,0,0,0,1,1,0,0,0,Yes,0,Yes,0,0,Yes,,Yes,0,0,0,0,Yes,Korean,No,No,No,Yes,No,No,Yes,Yes,Yes,0,7,Slightly agree
70219,50,Male,Korean,Married,17,4,Living with no one,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,0,0,Student,0,0,Professional,"$30,000 - $39,999",0,No,4,1,Not well,Not much,High,High,Very close,Somewhat,Excellent,Excellent,Good,0,0,0,0,1,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,Yes,Korean,No,No,No,Yes,No,No,No,No,Yes,0,8,Slightly agree
70358,36,Female,Korean,Married,17,2,0,Living with spouse,0,0,0,0,0,0,0,0,Protestant,0,Employed part time,0,0,0,"Clerical, office, sales","$20,000 - $29,999",1,No,4,1,Not well,Not much,Low,High,Somewhat close,Somewhat,Good,Good,Good,0,0,0,0,1,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Korean,No,No,No,No,No,No,No,No,Yes,0,5,Slightly agree
70252,51,Male,Korean,Married,17,4,0,Living with spouse,0,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,,"$70,000 and over",0,No,22,1,Well,Not much,High,Very high,Somewhat close,Somewhat,Very Good,Very Good,Very Good,0,0,0,1,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,Yes,Korean,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,0,9,Agree
70365,37,Male,Korean,Married,17,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Catholic,0,0,Student,0,0,,"$10,000 - $19,999",1,No,6,1,Well,Not much,High,High,Somewhat close,Not at all,Good,Good,Good,0,1,0,0,1,0,0,0,0,0,0,0,0,Yes,0,Yes,Yes,0,0,Yes,0,Korean,No,Yes,No,No,No,No,No,No,Yes,0,8,Slightly agree
70399,24,Male,Korean,Single,16,1,Living with no one,0,0,0,0,0,0,0,0,0,None,0,0,Student,0,0,,"$50,000 - $59,999",0,No,12,1,Well,Not much,High,High,Somewhat close,Somewhat,Very Good,Very Good,Very Good,0,1,1,0,1,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,Yes,Korean,Yes,Yes,Yes,No,No,No,No,Yes,Yes,0,7,Slightly agree
10377,21,Female,Korean,Single,15,4,0,0,0,0,0,0,Living with brothers/sisters,0,Living with friends/roommates,0,Protestant,0,Employed part time,Student,0,0,"Clerical, office, sales","$0 - $9,999",0,Yes,21,0,Very well,Very much,Very high,High,Somewhat close,Somewhat,Excellent,Excellent,Excellent,0,0,0,1,1,0,0,0,0,0,0,0,Yes,Yes,0,0,0,0,0,0,0,English,Yes,Yes,No,No,No,No,Yes,No,Yes,0,9,Slightly agree
10040089,43,Female,Korean,Married,16,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,0,0,0,0,0,Business owner,"$70,000 and over",0,No,25,1,Well,Not much,High,High,Somewhat close,Somewhat,Very Good,Very Good,Excellent,0,0,0,1,1,0,0,0,Yes,Yes,0,,0,Yes,Yes,0,0,0,0,0,Yes,English,No,Yes,No,Yes,No,No,Yes,No,No,0,9,Agree
70100,34,Female,Korean,Married,17,2,0,Living with spouse,0,0,0,0,0,0,0,0,None,0,0,0,0,0,"Manager, executive, or official","$70,000 and over",0,No,4,1,Well,Not at all,High,High,Somewhat close,Somewhat,Excellent,Excellent,Excellent,0,0,0,0,1,0,0,0,Yes,Yes,0,0,0,Yes,0,0,0,0,0,0,Yes,Korean,No,No,No,Yes,No,No,Yes,No,Yes,0,9,Agree
11170,26,Female,Korean,Single,16,1,Living with no one,0,0,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,"Clerical, office, sales","$30,000 - $39,999",0,No,6.5,1,Very well,Not much,Very high,Very high,Somewhat close,Not very much,Very Good,Very Good,Very Good,0,0,0,1,1,0,0,0,Yes,Yes,0,Yes,Yes,Yes,Yes,0,0,0,0,0,0,English,No,No,No,Yes,No,No,No,No,Yes,0,9,Agree
10003,42,Female,Korean,Married,17,3,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,Professional,"$70,000 and over",0,No,38,0,Very well,Not at all,Very high,High,Somewhat close,Somewhat,Good,Very Good,Very Good,0,0,0,1,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,0,English,No,No,No,Yes,No,No,No,No,Yes,0,9,Agree
10390,34,Female,Korean,Married,16,5,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,0,0,0,Full time homemaker,0,,"$70,000 and over",0,No,20,1,Well,Not much,High,Low,Somewhat close,Somewhat,Very Good,Very Good,Very Good,0,0,0,1,1,0,0,0,Yes,Yes,Yes,0,Yes,Yes,Yes,0,0,0,0,0,0,English,No,Yes,No,Yes,No,No,No,No,Yes,0,8,Agree
10452,23,Male,Korean,Single,16,4,0,0,0,0,0,0,0,0,Living with friends/roommates,0,Protestant,0,Employed part time,Student,0,0,"Clerical, office, sales","$0 - $9,999",1,No,11,1,Well,Not at all,High,High,Very close,Very much,Good,Fair,Good,0,0,0,1,1,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,Yes,English,Yes,Yes,Yes,Yes,No,No,No,No,No,0,7,Slightly agree
70115,57,Female,Korean,Married,16,3,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Catholic,0,0,0,0,0,Business owner,"$10,000 - $19,999",0,No,4,1,Not well,Much,Low,Low,Somewhat close,Somewhat,Very Good,Very Good,Very Good,0,0,0,0,0,0,0,0,Yes,0,0,Yes,Yes,Yes,0,0,0,Yes,Yes,Yes,Yes,Korean,Yes,Yes,No,No,No,No,No,No,No,0,8,Agree
10458,44,Female,Korean,Married,16,5,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,0,Employed part time,0,0,0,Professional,"$70,000 and over",1,No,15,1,Not well,Not much,Very low,High,Somewhat close,Very much,Very Good,Very Good,Good,0,0,0,1,1,0,0,0,Yes,Yes,Yes,0,Yes,Yes,Yes,0,0,0,Yes,Yes,Yes,English,Yes,Yes,No,No,No,No,No,No,No,0,7,Slightly agree
70079,46,Male,Korean,Married,17,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,"Manager, executive, or official","$70,000 and over",0,No,5,0,Well,Not much,Low,Very high,Very close,Very much,Excellent,Excellent,Excellent,0,0,0,1,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,Yes,Yes,Korean,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,0,10,Agree
70380,59,Female,Korean,Married,16,3,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,0,0,0,Full time homemaker,0,Other,"$40,000 - $49,999",0,No,4,0,Not well,Not much,High,Very high,Somewhat close,Somewhat,Poor,Very Good,Poor,0,0,0,0,1,0,,,Yes,0,,Yes,Yes,Yes,0,0,Yes,Yes,Yes,Yes,Yes,Korean,Yes,No,No,No,No,No,No,No,No,0,8,Slightly agree
10322,24,Male,Korean,Single,16,4,0,0,0,0,Living with parents,0,Living with brothers/sisters,0,0,0,None,0,0,0,0,0,,"$70,000 and over",0,Yes,14,0,Very well,Not at all,High,Very high,Somewhat close,Somewhat,Excellent,Very Good,Very Good,0,0,0,1,0,0,0,0,0,Yes,0,0,0,Yes,Yes,0,0,0,0,Yes,0,English,Yes,No,No,No,No,No,No,No,Yes,0,6,Neither agree or disagree
10268,36,Female,Korean,Married,16,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,0,0,0,Full time homemaker,0,,"$70,000 and over",0,Yes,36,0,Very well,Not at all,Very high,High,Very close,Somewhat,Very Good,Excellent,Very Good,0,0,0,1,1,0,0,0,Yes,Yes,Yes,0,Yes,Yes,Yes,0,0,0,0,0,Yes,English,Yes,Yes,No,Yes,No,No,Yes,No,No,0,9,Agree
70493,69,Female,Korean,Married,7,4,0,0,Living with children,Living with grandchildren,0,0,0,0,0,0,Protestant,0,0,0,Full time homemaker,0,Other,"$50,000 - $59,999",0,No,5,1,Not at all,Not much,Very low,High,Somewhat close,Somewhat,Fair,Very Good,Fair,0,0,0,0,0,Yes,0,0,0,Yes,0,Yes,Yes,0,0,0,0,Yes,Yes,Yes,Yes,Korean,Yes,Yes,No,No,No,No,No,No,No,0,8,Neither agree or disagree
70282,28,Female,Korean,Married,14,2,0,Living with spouse,0,0,0,0,0,0,0,0,None,0,0,Student,0,0,Service worker,"$40,000 - $49,999",1,No,5,0,Well,Not much,High,High,Not very close,Not at all,Good,Good,Good,0,0,0,0,1,0,0,0,Yes,0,Yes,Yes,Yes,Yes,Yes,0,0,0,0,0,0,Korean,Yes,No,No,Yes,No,No,No,No,Yes,0,7,Neither agree or disagree
70431,40,Male,Korean,Married,15,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,Other,"$70,000 and over",0,No,22,1,Not well,Much,Low,High,Somewhat close,Not very much,Very Good,Very Good,Very Good,0,0,0,1,0,0,0,0,Yes,Yes,0,Yes,Yes,Yes,Yes,0,0,0,0,0,Yes,Korean,No,No,No,No,No,No,Yes,No,No,0,9,Strongly agree
70514,36,Male,Korean,Married,17,2,0,Living with spouse,0,0,0,0,0,0,0,0,Protestant,0,0,Student,0,0,,"$20,000 - $29,999",0,No,5,1,Not well,Not much,Low,Very high,Very close,Not at all,Excellent,Excellent,Excellent,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,0,0,0,Yes,Yes,Yes,0,Korean,No,No,No,No,No,No,No,No,Yes,0,2,Slightly agree
70427,23,Female,Korean,Single,17,1,Living with no one,0,0,0,0,0,0,0,0,0,None,0,0,Student,0,0,,"$0 - $9,999",0,No,8,1,Well,Not much,Very high,Very high,Somewhat close,Somewhat,Excellent,Excellent,Excellent,0,0,1,0,0,0,0,0,Yes,0,Yes,0,Yes,Yes,0,0,Yes,Yes,0,0,0,Korean,No,No,No,Yes,No,No,No,No,Yes,0,9,Agree
70097,32,Male,Korean,Married,16,2,0,Living with spouse,0,0,0,0,0,0,0,0,Buddhist,Employed full time,0,0,0,0,Skilled trades,"$70,000 and over",0,No,5,1,Not well,Much,High,High,Somewhat close,Not very much,Very Good,Very Good,Fair,0,1,0,0,1,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,Yes,Korean,No,No,Yes,No,No,No,No,No,No,0,9,Slightly agree
70007,48,Male,Korean,Married,17,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,Professional,"$70,000 and over",0,No,7,1,Well,Not much,High,Very high,Somewhat close,Not very much,Very Good,Very Good,Very Good,0,0,1,1,1,Yes,0,0,0,0,0,0,0,Yes,Yes,0,0,0,0,0,Yes,Korean,Yes,Yes,No,No,No,No,No,No,No,0,7,Agree
70492,40,Female,Korean,Married,12,3,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,Service worker,"$60,000 - $69,999",0,No,7,1,Not well,Much,High,High,Somewhat close,Somewhat,Very Good,Very Good,Very Good,0,0,0,0,0,0,0,0,Yes,Yes,0,Yes,Yes,Yes,Yes,0,0,0,Yes,Yes,Yes,Korean,No,No,No,No,Yes,No,No,Yes,No,0,6,Neither agree or disagree
70432,40,Female,Korean,Married,16,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,"Clerical, office, sales","$70,000 and over",0,No,27,1,Well,Not at all,Low,Very high,Somewhat close,Somewhat,Very Good,Very Good,Very Good,0,0,0,0,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,Yes,Korean,No,No,No,Yes,No,No,No,No,No,0,9,Agree
70438,43,Male,Korean,Married,16,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,"Manager, executive, or official","$70,000 and over",1,No,28,0,Very well,Not at all,High,High,Not very close,Not at all,Very Good,Very Good,Very Good,0,0,0,1,1,0,0,0,Yes,Yes,Yes,0,Yes,Yes,Yes,0,0,0,0,0,Yes,Korean,No,No,No,No,No,No,No,Yes,No,0,10,Slightly disagree
10840,40,Male,Korean,Married,17,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,0,0,0,0,0,Professional,"$70,000 and over",0,Yes,40,0,Very well,Not at all,Very high,High,Somewhat close,Somewhat,Excellent,Excellent,Excellent,0,0,0,0,0,0,0,0,0,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,,English,No,Yes,No,No,No,No,No,No,No,0,9,Agree
70245,24,Male,Korean,Single,16,1,Living with no one,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,Service worker,"$70,000 and over",0,Yes,7,0,Well,Not much,High,High,Somewhat close,Somewhat,Very Good,Excellent,Good,0,0,0,1,1,0,0,0,0,Yes,Yes,0,0,Yes,Yes,0,Yes,0,0,0,0,Korean,Yes,No,No,Yes,No,No,No,Yes,No,0,8,Slightly agree
70386,27,Male,Korean,Single,16,1,Living with no one,0,0,0,0,0,0,0,0,0,None,0,0,Student,0,0,,"$0 - $9,999",0,No,5,1,Not well,Not at all,High,Very high,Somewhat close,Not very much,Excellent,Excellent,Excellent,0,1,0,1,1,0,0,0,0,0,0,0,0,Yes,Yes,0,0,Yes,0,0,Yes,Korean,No,Yes,No,No,No,No,No,No,No,0,7,Slightly agree
10262,40,Male,Korean,Single,17,1,Living with no one,0,0,0,0,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,"Manager, executive, or official","$50,000 - $59,999",0,Yes,40,0,Very well,Not at all,Very high,Very high,Somewhat close,Somewhat,Very Good,Very Good,Very Good,0,1,0,1,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,0,English,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,0,7,Slightly disagree
70062,45,Male,Korean,Married,16,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,"Manager, executive, or official","$70,000 and over",0,No,24,0,Well,Not at all,Very high,Very high,Somewhat close,Not very much,Excellent,Very Good,Good,0,0,0,1,1,0,0,0,Yes,Yes,0,0,Yes,Yes,0,0,0,Yes,0,0,0,Korean,No,No,Yes,No,No,No,No,No,Yes,0,8,Slightly agree
70366,33,Female,Korean,Single,16,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Catholic,0,0,0,Full time homemaker,0,,"$10,000 - $19,999",1,No,5,1,Not well,Much,Low,Very high,Somewhat close,Not at all,Very Good,Good,Very Good,0,0,0,0,1,0,0,0,Yes,0,0,0,0,Yes,0,Yes,Yes,0,0,Yes,Yes,Korean,Yes,No,No,No,No,No,No,Yes,Yes,0,8,Slightly agree
10455,45,Male,Korean,Married,16,5,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,Other,"$70,000 and over",0,No,15,1,Well,Much,High,High,Somewhat close,Somewhat,Very Good,Very Good,Very Good,0,0,0,1,0,0,0,0,Yes,Yes,Yes,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,English,Yes,No,No,Yes,No,No,No,No,No,0,7,Slightly agree
70230,46,Female,Korean,Married,12,3,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,0,0,0,Full time homemaker,0,,"$30,000 - $39,999",1,No,5,1,Not well,Much,Low,High,Somewhat close,Somewhat,Poor,Fair,Poor,0,0,0,0,0,0,0,0,0,0,Yes,0,0,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Korean,No,Yes,No,No,No,No,No,No,No,0,4,Neither agree or disagree
70383,39,Female,Korean,Married,16,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,Service worker,"$30,000 - $39,999",0,No,11,1,Not well,Not much,Low,High,Somewhat close,Not very much,Very Good,Very Good,Very Good,0,0,0,0,1,0,0,0,Yes,Yes,0,0,0,0,0,0,Yes,0,Yes,Yes,Yes,Korean,Yes,No,Yes,No,No,No,No,No,Yes,0,6,Slightly agree
70395,60,Male,Korean,Other,16,1,0,0,0,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,Other,"$10,000 - $19,999",0,No,17,1,Not well,Much,Low,High,Somewhat close,Somewhat,Very Good,Very Good,Fair,0,1,0,0,0,0,0,Yes,0,Yes,0,Yes,0,Yes,0,0,0,0,Yes,Yes,Yes,Korean,Yes,No,No,No,No,No,No,No,No,0,6,Slightly agree
70437,44,Female,Korean,Married,16,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,0,Employed part time,0,0,0,"Clerical, office, sales","$70,000 and over",0,No,16,1,,Not much,,High,Somewhat close,Somewhat,Very Good,Very Good,Good,0,0,0,0,1,0,0,0,Yes,Yes,Yes,0,Yes,Yes,Yes,0,0,Yes,0,0,Yes,Korean,No,No,No,No,No,No,No,No,Yes,0,8,Slightly agree
70441,37,Female,Korean,Married,14,3,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,0,0,0,0,0,Skilled trades,"$40,000 - $49,999",0,No,7,1,Not well,Much,Low,High,Somewhat close,Somewhat,Good,Fair,Good,0,0,0,0,0,0,0,0,Yes,0,0,0,Yes,Yes,Yes,0,0,0,0,Yes,Yes,Korean,Yes,No,No,No,No,No,No,No,Yes,0,4,Neither agree or disagree
70494,71,Male,Korean,Married,12,2,0,Living with spouse,0,0,0,0,0,0,0,0,Protestant,0,0,0,0,Retired,,"$10,000 - $19,999",0,No,20,1,Not well,Very much,High,Very high,Somewhat close,Somewhat,Good,Excellent,Fair,0,0,0,1,1,Yes,0,0,Yes,Yes,0,0,Yes,Yes,0,0,0,0,Yes,Yes,Yes,Korean,Yes,Yes,Yes,Yes,No,No,No,No,No,0,8,Agree
10129,25,Female,Korean,Married,16,2,0,Living with spouse,0,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,"Manager, executive, or official","$60,000 - $69,999",0,Yes,25,0,Very well,Not at all,Very high,High,Somewhat close,Somewhat,Very Good,Excellent,Very Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,Yes,0,0,0,0,English,No,Yes,No,No,No,No,No,No,Yes,0,8,Slightly agree
70066,43,Female,Korean,Married,15,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,0,0,0,Full time homemaker,0,Other,"$70,000 and over",0,No,5,1,Not well,Much,High,High,Somewhat close,Somewhat,Very Good,Very Good,Very Good,0,0,0,0,1,0,0,0,Yes,Yes,0,Yes,Yes,Yes,Yes,0,0,0,0,Yes,Yes,Korean,No,No,Yes,No,No,No,Yes,Yes,Yes,0,8,Agree
70042,38,Female,Korean,Married,17,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Catholic,0,0,0,Full time homemaker,0,,"$70,000 and over",0,No,5,1,Not well,Much,Low,High,Somewhat close,Somewhat,Good,Good,Good,0,0,0,0,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,Yes,Yes,0,Korean,Yes,No,No,Yes,No,No,No,No,Yes,0,7,Slightly agree
70394,49,Female,Korean,Married,17,4,0,0,Living with children,0,0,0,0,0,0,0,Protestant,0,0,0,Full time homemaker,0,,"$70,000 and over",1,No,6,1,Well,Not much,Low,High,Somewhat close,Not very much,Good,Very Good,Poor,0,0,0,0,1,0,0,0,Yes,0,0,0,0,Yes,0,0,Yes,0,0,Yes,Yes,Korean,Yes,No,Yes,No,No,No,No,No,No,0,8,Slightly agree
70065,43,Male,Korean,Married,17,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,Skilled trades,"$70,000 and over",0,No,5,1,Well,Not much,High,High,Somewhat close,Not very much,Excellent,Excellent,Very Good,0,0,0,1,1,0,0,0,0,0,0,0,0,Yes,Yes,0,0,0,0,Yes,Yes,Korean,No,No,Yes,Yes,No,No,No,No,No,0,9,Agree
70382,44,Male,Korean,Married,17,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,0,0,0,0,0,Professional,"$30,000 - $39,999",0,Yes,34,1,Well,Not at all,High,Very high,Somewhat close,Somewhat,Excellent,Excellent,Good,0,0,0,0,0,0,0,0,Yes,Yes,0,0,0,0,0,0,0,0,0,0,Yes,Korean,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,0,9,Strongly agree
10395,23,Female,Korean,Single,16,2,0,0,0,0,0,0,0,0,Living with friends/roommates,0,Protestant,Employed full time,0,0,0,0,Other,"$30,000 - $39,999",0,No,15,0,Very well,Not at all,Very high,Low,Somewhat close,Somewhat,Very Good,Very Good,Good,0,0,0,1,1,0,0,0,Yes,Yes,0,0,0,Yes,Yes,0,0,0,0,0,0,English,No,No,No,No,No,No,No,No,Yes,0,7,Neither agree or disagree
10376,24,Female,Korean,Single,17,1,Living with no one,0,0,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,Professional,"$50,000 - $59,999",0,No,17,1,Very well,Not at all,Very high,High,Very close,Very much,Excellent,Excellent,Very Good,0,0,0,1,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,0,English,Yes,Yes,Yes,No,No,No,No,No,No,0,9,Agree
70409,65,Female,Korean,Married,12,2,0,Living with spouse,0,0,0,0,0,0,0,0,Protestant,0,0,0,Full time homemaker,0,,"$0 - $9,999",1,,,,,,,,,,,,,,,,,,0,0,0,0,Yes,0,0,0,Yes,Yes,0,0,0,Yes,Yes,Yes,Korean,No,No,No,No,No,No,Yes,No,No,0,10,Agree
10130,25,Male,Korean,Married,14,2,0,Living with spouse,0,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,Other,"$60,000 - $69,999",0,No,8,1,Well,Not much,High,Low,Very close,Somewhat,Good,Very Good,Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,English,Yes,Yes,No,No,No,No,No,Yes,Yes,0,9,Agree
10135,22,Female,Korean,Single,17,2,0,0,0,0,Living with parents,0,0,0,0,0,Protestant,0,Employed part time,Student,0,0,"Clerical, office, sales","$20,000 - $29,999",0,Yes,22,0,Very well,Not at all,High,Low,Not very close,Not very much,Very Good,Very Good,Very Good,0,0,0,0,1,0,0,0,Yes,Yes,0,0,0,0,0,0,0,Yes,0,0,0,English,Yes,No,No,No,No,No,No,No,Yes,0,8,Slightly agree
70403,45,Male,Korean,Married,16,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,None,Employed full time,0,0,0,0,"Manager, executive, or official","$70,000 and over",0,No,6,1,Not well,Much,Low,Very high,Very close,Not at all,Excellent,Excellent,Excellent,0,0,0,0,1,0,0,0,Yes,0,0,0,0,Yes,0,0,0,0,Yes,0,Yes,Korean,Yes,No,No,No,No,No,No,No,No,0,7,Neither agree or disagree
70096,39,Female,Korean,Married,16,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,0,0,0,Full time homemaker,0,,"$70,000 and over",0,No,8,1,Not well,Very much,Very low,High,Somewhat close,Somewhat,Excellent,Excellent,Excellent,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Korean,No,Yes,Yes,No,No,No,No,No,No,0,10,Strongly agree
70041,38,Female,Korean,Married,17,3,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Catholic,0,0,0,Full time homemaker,0,,"$70,000 and over",0,No,10,0,Well,Not at all,High,High,Somewhat close,Somewhat,Good,Good,Excellent,0,0,0,1,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,Yes,Korean,No,No,No,No,No,No,No,No,Yes,0,8,Slightly agree
